newid,id_original,date,comment,actual_song,actual_singer,song,singer,album,lyric,matching_fragments,cite_type,title,note,id_0123,fragment_number,lyric_number,matchlyric_number
0632,2787,2013-09-17,561,风花雪月,HITA,风花雪月,HITA,风花雪月,风花雪月  作曲/编曲：Otokaze 作词：狐不举 演唱：紫堂宿林斜阳 和声编写：山猫 后期：HITA 海报：易北 PV：式荧 宿：“我此来大凉，新学了一个词，但一直不解其意，不知在座哪位贤才能解答一二。这个词是，风，花，雪，月。”  阳：“这有何难？——”  宿(阳高八）：风是穿山过水拂面而来 花是零落成泥常开不败 雪是日出消融檐上落白 月是咫尺天涯千秋万载  阳（宿低八）：高山之巅远极偕游 来者泛泛无阻而往 日夜以继失杂非究 若即若离若我若狂  阳（宿低八）：深水之渊穷尽相引 去者苦多始欲而伤 天地反复何能方兴 莫失莫忘莫忘  宿（阳高八）：风是自息自生扰袖弄摆 花是摇乱玉彩沾衣未摘 雪是眉心微凉华发皑皑 月是移走寂空星云中埋  阳（阳高八）：风是清歌不歇吹彻高台 花是折枝粉黛绽诗三百 雪是积帐饰晴雕弓懒开 月是良宵清光此夜难再  阳：天下为公我为母 山河洞房天星烛 来年妆成万骨枯 癫色深浅入时无？  阳：“风花雪月，就是我想跟你谈个恋爱。”  阳（宿低八）：天下之大悲欢一渺 近山拟志临水思长 意合道分行其遥遥 风花雪月几场  宿（阳高八）：风是盾持缨动烽烟萦带 花是血溅五步抽尸踏骸 雪是尤及马革纷扬棺盖 月是寡言史官心思弗猜  阳（阳高八）：风是只如初见沉吟徘徊 花是人间四月醉倚青苔 雪是浸染红尘命数两拆 月是阴晴圆缺只影常在  阳：天下为公我为母 山河洞房天星烛 来年妆成万骨枯 癫色深浅入时无？  宿：“风花雪月，就是我想跟天下谈个恋爱。”,"江枫渔火对愁眠, 江枫渔火对愁眠",3,0,,583,7,343,14
0889,3449,2017-05-05,29423,非正常励志歌,齐一,非正常励志歌,齐一,这个年纪,你以为这是一首慢歌 但我想你错了 生活不是电影没有慢动作 不要被我的前奏迷惑 我的确写过很多慢歌 但开始节奏慢其实是我故意的 你说这一定是首装*的歌 我想你又特么的错了 我们为何要复制别人的生活 有态度就会拥有快乐 不要管别人怎么去说 喜欢就做这样才显的有逼格 从来都是天在看人在做 人生几十载但是也不多 其实不争也有你的快乐 东边日出西边日落 你什么脸色这一天他都得过 不如没心没肺坦荡荡又洒脱 你说这一定是首励志的歌 我说我靠说对了 但励志不代表我的烦心事没你多 我也会为了生活尝尽苦涩 我也曾为了爱情付出很多 其实生活不就是比谁的幸福多 从来都是天在看人在做 人生几十载但是也不多 其实不争也有你的快乐 东边日出西边日落 你什么脸色这一天他都得过 不如没心没肺坦荡荡又洒脱 人总是时而勤奋时而懒惰 今天说的话你等明天醒酒再说 我是个笨孩子但老师说勤能补拙 人非圣贤谁能无过 就当自己还年轻还有机会犯错 就算橡皮擦不掉油笔写下的错 人总是时而勤奋时而懒惰 今天说的话你等明天醒酒再说 我是个笨孩子但老师说勤能补拙 人非圣贤谁能无过 就当自己还年轻还有机会犯错 就算橡皮擦不掉油笔写下的错 凡事别想太多 做有态度的自我,"东边日出西边, 东边日出西边",3,0,,833,6,467,12
0633,2788,2010-08-19,466,归隐,HITA,归隐,HITA,百变,【分离】陆：我走了。 花：你去哪？一起去。 陆：我也不知道。 花：为什么？ 陆：走了。 陆上马）花：……陆小凤！ 陆：驾！ 囊孤影浊名携千里月华 长路染青霜添秋凉 人面何处去数载迷藏 桃花笑春风几度思量 刀剑里叹肃杀倦了 【梦回】陆：还好有你在。 花：不，是我应该谢谢你才对，谢谢你为了我冒这么大的险。 花：反正有你在，我这辈子恐怕是闷不死的。 陆、花：呵呵…… 花：（梦呓）陆小凤，陆小凤…… 记传奇一场白英雄华发 风流也寂寞可笑吗 软红千丈深不识酒香 风催着归乡催谁回家 ... 自是江南好风景 你沏一壶茶来我饮 鲜花满楼宇 独酌美酒难尽兴 不若谈笑里 闲来一曲我应抚与谁听 ... 江湖自多情 他道不若百花居 小楼难当矣 他说如何养小鸡 唯需一樽清酒与共公子垂眉执扇拈花笑不语 你留小楼一处我自四时来叙 【思念】 （陆回忆）陆：我就是陆小凤。 花：我叫花满楼。 花：你能不能活得快乐，并不在于你是不是个瞎子。 陆：因为我喜欢跟你在一起。 花：陆兄，你不要乱开玩笑…… 花：我想我还是不要在这里碍事了，出去走走的好。 陆：你吃醋啦？ 陆：（心）我现在就想见他！ （打马向百花楼飞奔而去） 【重逢】（后院，花弹奏《高山流水》） 陆：连麻雀都不忍心打搅，果然是花满楼啊。 花：啊……陆小凤，你知道我多担心你吗？ 陆：遇事不能老往坏处想，想得太多，老的会很快！ 陆、花：呵呵…… （花倒酒） 花：你在看什么？ 陆：（深呼吸，走到花身旁）花满楼，把你的心事都告诉我…… 若轻舟颠转为奔赴遥迢 今偷半日闲共你笑 若传奇不朽世人易老 便随了年华数你发渐少 若灯花寂寞为见证逍遥 今唯观星子共一宵 若传奇不朽世人易老 便随了书墨让姓名紧靠 就像现在这样的紧靠 【立誓】花：陆小凤，天涯海角，永不分离！ 陆：你放心，我不会离开你的！ （两人紧紧相拥） 倦了江湖事倦了世间理 若说是多情若非是甘心 归隐在红尘里,是江南好风景,3,0,,584,27,318,6
1005,3736,2016-12-24,25705,旧词,愚青,旧词,愚青,青鸟与诗,编曲：愚青 吉他：愚青 间奏吉他&录音制作：周成 温一壶风尘的酒 独饮往事迢迢 举杯轻思量 泪如潮青丝留他方 点一盏凉薄的雾 漫看去路遥遥 离人便易醉 韶华负今宵归何处 浮生有梦三千场 穷尽千里诗酒荒 徒把理想倾倒 不如早还乡 浮生有梦三千场 穷尽千里诗酒荒 徒把理想倾倒 不如早还乡 浮生有梦三千场 穷尽千里诗酒荒 徒把那理想倾倒 不如早还乡 温一壶风尘的酒 独饮往事迢迢 举杯轻思量 泪如潮青丝留他方,"不如早还乡, 不如早还乡, 不如早还乡",3,0,,945,5,153,15
0831,3303,2018-10-02,24389,流光记,银临,流光记,银临,流光记,编曲：向往/灰原穷 混音：啊鲤 录音师：within_轶名 人声监唱：灰原穷 海报：苏澈白 画师：梅宫小厨 PV：橘猫村 呵一口气就变个仙女 还要你贴上太白金星的胡须 老街里跑过一圈当周游天地 回来能讲三百个传奇 春和秋雪和雨排成小四季 两个人翻开书没找到颜如玉 明天远更远是光阴 住着背不完的诗句 月亮舟楫驮来天星 屋檐下晚风正搭讪蝉鸣 可怜牛郎织女还没到重逢假期 是不是喜鹊偷懒不肯太殷勤？ 逛一圈东周演义山中魏晋唐宋元明清 从那年同居长干里琅琅到关雎 岁月走走停停没写出游记 却把心事点一朵涟漪 年年的燕子柳絮总被收去从来没逾期 诗人游子天涯愁绪还不够年纪 长亭只在书里把折柳听了又听 总学不会别离  昼夜没趣守太多规矩 小金乌不得已被迫早睡早起 是不是我不睁眼睛 今天就不用被点名 可是流光赶来答疑 用身高举例拿告别作比 先生秃着头顶说这叫川流不息 假装没听见我问流去到哪里 逛一圈东周演义山中魏晋唐宋元明清 从那年同居长干里琅琅到关雎 岁月走走停停没写出游记 却把心事点一朵涟漪 年年的燕子柳絮总被收去从来没逾期 诗人游子天涯愁绪还不够年纪 长亭只在书里把折柳听了又听 总学不会别离 听许多梅花鲤鱼得意失意百年痴儿女 从长生殿内七月七游至牡丹亭 岁月走走停停没写出游记 却把风月种一路芙蕖 逛一圈东周演义山中魏晋唐宋元明清 从那年同居长干里琅琅到关雎 岁月走走停停没写出游记 却把心事点一朵涟漪 年年的燕子柳絮总被收去从来没逾期 诗人游子天涯愁绪还不够年纪 我有满怀欢喜只除过世界太挤 头顶月眼中你,"同居长干里, 同居长干里, 同居长干里",3,0,,776,10,544,15
0908,3487,2017-03-06,23373,行歌,陈鸿宇,行歌,陈鸿宇,一如年少模样,吉他：陈涛 贝斯：张君声 鼓：盛雄轩 大提琴：吕昕阳杨长缨 合声编写：陈晓磊 合声：陈鸿宇 录音：王海琛 缩混：吴涛 插画：孙十七  成长是一场冒险 迷途的人先上路 年少时处处风景 不想回头  成长是一场游戏 勇敢的人先开始 跌撞再慌张前行 不说回头  行歌，在草长莺飞的季节里喃喃低唱 走过人潮汹涌忽然止步 怎么，热烈时一步倦怠一步回望阑珊处 从前轻狂绕过时光  成长是一场失去 肩负枉然的意义 无论你懂得与否 不能回头  从哪来要往哪去 曾听爱的人说起 就此匆忙的错过 不必回头  行歌，在恍然半生的好景里不再多想 走过平淡日常忽然止步 怎么，伶仃时一步漠然一步回首梦尽处 从前轻狂绕过时光  行歌，谁在一边走一边唱一边回头张望 有些苦涩始终都要去尝 怎么，这些年不会失望也不太提及过往 从前轻狂绕过时光 让我们彼此分享互相陪伴吧 一起面对人生这一刻的孤独吧  从前轻狂绕过时光,在灯火阑珊处,3,0,,851,6,246,6
0781,3182,2015-11-05,22831,风月,黄龄,风月,黄龄,龄·EP,脱掉漂亮却磨脚的高跟鞋 锁门关灯背对喧哗的世界 素净一张脸收敛了眉眼 锦衣夜行过春天 未完成的恋情停在回车键 还挂心的人像风筝断了线 说过的再见 也就再也没有见 笑里融的甜泪里裹的咸 不是缘就是劫 男人追新鲜女人求安全 不过人性弱点 开始总是深深切切心心念念你情和我愿 然后总有清清浅浅挑挑拣拣你烦和我嫌 最终总会冷冷淡淡星星点点你厌和我怨 爱风月无边引人入胜的悬念 笑里融的甜泪里裹的咸 不是缘就是劫 男人追新鲜女人求安全 不过人性弱点 开始总是深深切切心心念念你情和我愿 然后总有清清浅浅挑挑拣拣你烦和我嫌 最终总会冷冷淡淡星星点点你厌和我怨 爱风月善变荆棘丛生的恩典 再过三五年 等时过境迁 会放下吗仍在纠结的牵连 从细枝末节 到心头余孽 摆不平的搞不定的全都交给时间 最难抵挡耳边的风眼底的月是人都难免 最难消解昨夜长风当时明月此事古难全 点了一支人去楼空缱绻事后会寂寞的烟 爱一场风月岁月里惊鸿一瞥 你就是风月是心事的临与别,此事古难全,3,0,,726,5,383,5
0197,655,2011-09-19,22468,One Night in Shanghai,胡彦斌,one night in shanghai,胡彦斌,Who Cares?,星期五晚上九点相约在钱柜见面 号称是同学聚会OHYEAH 兴冲冲进了房间没见到一个同学 却来了七只嗲菜纠结 她说我跑错房间不如进来白相歇 我的心疯狂的叫OHYEAH 两三杯啤酒下肚气氛越来越热烈 我已经不想离开流连 哪来的同学是幻觉 到底在哪个房间有什么区别 关上了手机任凭事件发展 香艳的今晚随遇而安 月落乌啼霜满天千里江陵一日还 莫使金樽空对月 云自无心水自闲停车坐爱枫林晚 红军不怕远征难 OneNightInShangHai 你可别喝太多酒 淮海路的交警他从不讲人情 OneNightInShangHai 我醉到弹眼落睛 见色忘义的人注定没人同情  转眼已午夜两点相约明天再见面 从下午喝到半夜OHYEAH 还有点依依不舍想跟她来个吻别 却不知怎么开口纠结 她说她舍不得走因为我们太有缘 我的心在狂跳OHYEAH 又叫了两打啤酒气氛越来越热烈 我已经不想回家流连 哪来的同学是幻觉 到底在哪个房间有什么区别 她媚眼如丝说天色已晚 别忘了买单回头电联 您拨的号码是空号请查对后再拨 哈哈哈哈哈哈哈哈哈哈哈哈哈 OneNightInShangHai 你可别喝太多酒 淮海路的交警他从不讲人情 OneNightInShangHai 我醉到弹眼落睛 见色忘义的人注定没人同情 OneNightInShangHai OHYEAHOHYEAHOHYEAHOHYEAH OneNightInShangHai 回头电联回头电联 OneNightInShangHai红军不怕远征难  OneNightInShangHai 您拨的号码是空号请查对后再拨,"月落乌啼霜满天, 千里江陵一日还, 莫使金樽空对月, 云自无心水自闲, 停车坐爱枫林晚",2,0,,179,35,410,35
0320,1484,2007-09-01,22245,梁祝,吕思清,梁祝,萌萌哒天团,梁祝小提琴协奏曲, ,"家有女初长成, 家有女初长成, 情自古多离, 化为蝴蝶飞, 情自古多离, 化为蝴蝶飞",3,0,,293,16,297,32
0228,894,2012-12-10,20896,空谷幽兰,许巍,空谷幽兰,许巍,此时此刻, 纵有红颜，百生千劫 难消君心，万古情愁 青峰之巅，山外之山 晚霞寂照，星夜无眠 如幻大千，惊鸿一瞥 一曲终了，悲欣交集 夕阳之间，天外之天 梅花清幽，独立春寒 红尘中，你的无上清凉 寂静光明，默默照耀世界 行如风，如君一骑绝尘 空谷绝响至今，谁在倾听 一念净心，花开遍世界 每临绝境，峰回路又转 但凭净信，自在出乾坤 恰似如梦初醒，归途在眼前 行尽天涯，静默山水间 倾听晚风，拂柳笛声残 踏破芒鞋，烟雨任平生 慧行坚勇，究畅恒无极,烟雨任平生,3,0,,209,5,176,5
0029,54,1995-01-19,19359,中华民谣,孙浩,中华民谣,孙浩,二十世纪原创经典典藏 龙凤金歌榜,朝花夕拾杯中酒 寂寞的人在风雨后 醉人的笑容你有没有 大雁飞过菊花插满头 朝花夕拾杯中酒 寂寞的我在风雨之后 醉人的笑容你有没有 大雁飞过菊花插满头 时光的背影如此悠悠 往日的岁月又上心头 朝来夕去的人海中 远方的人向你挥挥手 南北的路你要走一走 千万条路你千万莫回头 苍茫的风雨你何处游 让长江之水天际流  山外青山楼外楼 青山与小楼已不再有 紧闭的窗前你别等候 大雁飞过菊花香满楼 听一听看一看想一想 时光呀流水匆匆过 哭一哭笑一笑不用说 人生能有几回合 朝花夕拾杯中酒 寂寞的我在风雨之后 醉人的笑容你有没有 大雁飞过菊花插满头 时光的背影如此悠悠 往日的岁月又上心头 朝来夕去的人海中 远方的人向你挥挥手 南北的路你要走一走 千万条路你千万莫回头 苍茫的风雨你何处游 让长江之水天际流 让长江之水天际流 风雪连天万户侯 莲花宝座伸出兰花手 妙语解开心中事 几家拜我几家愁,"山外青山楼外楼, 欢乐几家愁",2,0,,29,12,214,12
0750,3089,2017-02-22,19083,戏台,陈粒,戏台,陈粒,戏台,押着韵作着词 最后沦落成** 喝着茶看着报 旦夕吟身笑一笑 笑一笑十年少 少小离家老大回 回家又去把郎陪 陪得两盏杨花泪 别人夸姑娘美 翩翩好比春江水 春江水河豚肥 择日与我天仙配 姑娘笑说不配 千金散尽就能睡 睡过今晚落尘香 睡过明晚孽缘长 奈何桥喝碗汤 孟婆睁眼说风凉 脂正浓粉正香 江湖庙堂歌舞场 潮起落痴儿女 多少兴亡温柔乡 意犹未尽别稀奇 来生再修好皮囊 太阳挂纸鸢飞 故事讲到第几回 一回生二回就 风流唏嘘难罢休 莫说对莫说愁 滚滚红尘放心头 劝君更尽酒一杯 水向东流不会醉,少小离家老大回,3,0,,696,14,212,7
0636,2794,2012-06-20,289,闲敲云子,HITA,闲敲云子,HITA,大国手 同人歌,又一年初夏 檐前微雨罢 独对楸枰 帘外飞花 冠盖往来京华 斯人独清嘉 自是君子如玉无瑕  十九路厮杀 一扇潇洒 神采飞扬 意气风发 秦淮十里繁华 素手弹琵琶 遥听隐隐一曲蒹葭  林下骑竹马 青梅几时华 犹记当时年少 怎知离别话 更鼓已三打 一觞独饮一盘黑白杀伐 只影空照西窗纱  当湖半盏茶 黑白落罢 对面相思 咫尺天涯 眸光交错刹那 往事尽一霎 心尖血色一点朱砂  林下抚竹马 青梅旧时华 而今一别经年 两相隔天涯 重逢共春茶 明月三分映了藤萝一架 虫声新透绿窗纱  南山旧日斜 流水绕人家 与君年年岁岁 相携到天涯 暮色带晚鸦 执棋不语灵犀自无需话 闲敲云子落灯花,"京华斯人独, 虫声新透绿窗纱",2,0,,587,12,238,12
0175,570,2010-01-04,904,如梦令,蔡琴,如梦令,蔡琴,如梦令,常记溪亭日暮 沉醉不知归路 兴尽晚回舟 误入藕花深处  争渡 争渡 惊起一滩鸥鹭 争渡 争渡 惊起一滩鸥鹭  Music~  常记溪亭日暮 沉醉不知归路 兴尽晚回舟 误入藕花深处  争渡 争渡 惊起一滩鸥鹭 争渡 争渡 惊起一滩鸥鹭  争渡 争渡 惊起一滩鸥鹭 争渡 争渡 惊起一滩鸥鹭 争渡 争渡 惊起一滩鸥鹭   The end~,常记溪亭日暮沉醉不知归路兴尽晚回舟误入藕花深处争渡争渡惊起一滩鸥鹭,1,0,,161,33,116,116
0457,2219,1990-12-01,280,明月几时有 (Remastered),蔡琴,明月几时有 ,蔡琴,回到未来（国语怀念老歌）,又是黄昏后 明月几时有 眼看月如钩 又要想起团圆时候  又是黄昏后 明月几时有 眼看月当头 又要引起一段离愁  明月几时有 偏又照上高搂 眼看月当头 叫我找个人影相守  又是黄昏后 明月几时有 眼看月当头 又要引起一段离愁    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,"明月几时有, 明月几时有, 明月几时有, 明月几时有",3,0,,426,5,91,20
0192,631,1995-06-28,15596,滚滚长江东逝水,杨洪基,滚滚长江东逝水 JAZZ版本,孟文豪,震撼,滚滚长江东逝水 浪花淘尽英雄 是非成败转头空 青山依旧在 几度夕阳红 白发渔樵江楮上 惯看秋月春风 一壶浊酒喜相逢 古今多少事 都付笑谈中 一壶浊酒喜相逢 古今多少事 都付笑谈中,"古今多少事, 古今多少事",1,0,,174,5,84,10
0019,28,1982-04-21,15546,童年,罗大佑,童年,罗大佑,之乎者也,池塘边的榕树上 知了在声声叫着夏天 操场边的秋千上 只有蝴蝶停在上面 黑板上老师的粉笔 还在拼命叽叽喳喳写个不停 等待着下课等待着放学 等待游戏的童年 福利社里面什么都有 就是口袋里没有半毛钱 诸葛四郎和魔鬼党 到底谁抢到那支宝剑 隔壁班的那个女孩 怎么还没经过我的窗前 嘴里的零食手里的漫画 心里初恋的童年 总是要等到睡觉前 才知道功课只做了一点点 总是要等到考试以后 才知道该念的书都没有念 一寸光阴一寸金 老师说过寸金难买寸光阴 一天又一天一年又一年 迷迷糊糊的童年 没有人知道为什么 太阳总下到山的那一边 没有人能够告诉我 山里面有没有住着神仙 多少的日子里总是 一个人面对着天空发呆 就这么好奇就这么幻想 这么孤单的童年 阳光下蜻蜓飞过来 一片片绿油油的稻田 水彩蜡笔和万花筒 画不出天边那一条彩虹 什么时候才能像高年级的同学 有张成熟与长大的脸 盼望着假期盼望着明天 盼望长大的童年 一天又一天一年又一年 盼望长大的童年 发行：滚石唱片,一寸光阴一寸金,2,0,,19,7,374,7
